Word,Length,Freq_HAL,Log_Freq_HAL,I_Mean_RT,I_Zscore,I_SD,Obs,I_Mean_Accuracy,Difficulty
conqueror,9,365,5.9,860.86,0.02,375.91,28.0,0.85,0.6687250641660949
conquerors,10,248,5.51,833.73,0.13,269.28,30.0,0.91,0.6621178623160784
conquest,8,2440,7.8,658.09,-0.4,243.24,33.0,1.0,0.18721252318873727
conquests,9,393,5.97,634.9,-0.37,135.22,29.0,0.88,0.29788315417651395
conquistador,12,73,4.29,932.88,0.76,395.9,24.0,0.73,0.8555055780031003
conrad,6,2632,7.88,732.9,-0.15,283.65,29.0,0.91,0.28258494066224493
cons,4,4237,8.35,699.31,-0.27,236.45,32.0,0.91,0.1991563111483825
consanguinity,13,31,3.43,1149.83,1.39,422.83,6.0,0.19,0.9754771162105156
conscience,10,4007,8.3,718.38,-0.28,348.58,32.0,1.0,0.2280501130848009
consciences,11,205,5.32,852.59,0.17,361.07,32.0,0.94,0.7035653477675281
conscientious,13,794,6.68,938.61,0.47,421.14,28.0,0.97,0.715864908134482
conscionable,12,10,2.3,960.25,0.75,401.89,12.0,0.41,0.9359863789992631
conscious,9,5849,8.67,798.47,-0.13,296.77,34.0,0.97,0.3136133770425148
consciously,11,1559,7.35,782.03,-0.13,311.38,32.0,1.0,0.40692739701659425
consciousness,13,9261,9.13,811.94,0.17,270.87,34.0,0.97,0.2951894488068918
conscript,9,82,4.41,892.43,0.28,355.33,21.0,0.68,0.8106020177377957
conscripted,11,87,4.47,918.54,0.49,395.12,26.0,0.81,0.8336001626388148
conscription,12,189,5.24,836.37,0.16,330.29,19.0,0.59,0.6871235800869101
consecrate,10,3006,8.01,948.93,0.49,356.5,29.0,0.88,0.622296765012325
consecration,12,120,4.79,1060.95,0.76,436.68,21.0,0.7,0.9176895123376788
consecutive,11,2693,7.9,814.06,0.11,242.18,31.0,1.0,0.4085029605346751
consensus,9,6604,8.8,836.58,0.04,458.56,31.0,0.94,0.361159818047826
consent,7,10056,9.22,672.38,-0.27,238.09,34.0,0.97,0.11699829737490788
consented,9,436,6.08,819.72,0.16,360.11,32.0,0.97,0.590861731595131
consenting,10,1607,7.38,860.97,0.17,404.29,31.0,0.97,0.537572107443267
consequence,11,4391,8.39,688.97,-0.34,357.4,33.0,0.97,0.18423928235622983
consequences,12,10198,9.23,762.38,-0.14,262.84,34.0,1.0,0.21666539605092627
consequent,10,475,6.16,791.63,-0.05,249.04,32.0,0.94,0.5372163350359584
consequential,13,435,6.08,917.9,0.25,338.02,30.0,0.88,0.7333739930370258
consequently,12,3930,8.28,808.34,-0.13,281.42,32.0,0.97,0.3628878554547534
conservation,12,4045,8.31,727.19,-0.17,230.22,32.0,0.97,0.23930776854463673
conservationist,15,75,4.32,861.23,0.52,334.11,31.0,0.97,0.7839190871896521
conservatism,12,1293,7.16,927.56,0.34,387.9,32.0,0.97,0.6627023455566567
conservative,12,16905,9.74,861.28,0.08,414.11,32.0,1.0,0.3169678025971386
conservatives,13,6647,8.8,891.66,0.56,269.85,29.0,0.94,0.4540926532997891
conservatory,12,453,6.12,799.55,0.01,305.33,31.0,0.94,0.5531498564204214
conserve,8,1201,7.09,665.35,-0.51,257.58,34.0,1.0,0.24926939594927702
conserves,9,44,3.78,771.97,0.15,289.52,29.0,0.88,0.7125104825798582
conserving,10,225,5.42,842.27,0.13,377.7,33.0,0.97,0.681100861477472
consider,8,78623,11.27,646.85,-0.62,213.84,33.0,1.0,0.028741328047571853
considerable,12,7466,8.92,681.0,-0.31,175.95,32.0,0.97,0.14182612894208532
considerably,12,6566,8.79,753.09,-0.16,264.59,32.0,0.97,0.23763055576732484
considerate,11,1305,7.17,888.15,0.17,384.28,34.0,1.0,0.6019669131661203
considerately,13,23,3.14,1010.73,0.69,506.5,30.0,1.0,0.9371807577952276
consideration,13,20376,9.92,714.24,-0.1,199.02,34.0,1.0,0.11946329191126019
considerations,14,4133,8.33,860.63,0.06,432.59,27.0,0.9,0.4462656603390003
considered,10,59118,10.99,690.42,-0.38,299.8,33.0,1.0,0.05575461868821631
considering,11,29379,10.29,733.94,-0.18,243.01,31.0,0.97,0.11804020228202587
considers,9,4138,8.33,692.77,-0.32,180.99,31.0,1.0,0.19262534624278926
consign,7,85,4.44,856.96,0.35,404.21,26.0,0.79,0.7720515361744301
consigned,9,205,5.32,849.97,0.32,281.08,30.0,0.91,0.6999059744352113
consignee,9,15,2.71,1077.5,1.3,384.48,8.0,0.24,0.9680313079718431
consignment,11,347,5.85,753.63,0.18,254.47,30.0,0.88,0.5033417193972199
consist,7,4627,8.44,718.07,-0.38,353.47,30.0,0.91,0.21732611623592793
consisted,9,2383,7.78,760.0,-0.12,262.55,31.0,0.94,0.3323168407410231
consistence,11,21,3.04,842.57,0.23,181.14,30.0,0.88,0.8379964931005566
consistency,11,3915,8.27,754.42,-0.12,248.53,31.0,0.91,0.2816955096439735
consistent,10,13407,9.5,688.56,-0.18,189.42,34.0,0.97,0.11732865746740871
consistently,12,7309,8.9,761.41,-0.03,267.24,32.0,1.0,0.24055297197021677
consisting,10,3891,8.27,828.03,-0.06,389.42,34.0,1.0,0.3968895326675307
consists,8,11613,9.36,653.91,-0.49,199.79,32.0,0.94,0.0944321618256207
consolation,11,928,6.83,855.42,0.27,310.95,33.0,1.0,0.5797311377093339
console,7,10876,9.29,724.79,-0.1,250.31,33.0,0.97,0.16660313587964728
consoled,8,90,4.5,749.48,-0.11,236.3,33.0,0.92,0.6215598078829001
consoles,8,2821,7.94,751.9,-0.07,225.73,31.0,0.97,0.3062438057482656
consolidate,11,719,6.58,869.18,0.08,315.12,33.0,0.97,0.6248634088079084
consolidated,12,1218,7.1,812.03,0.19,418.69,35.0,1.0,0.48260527051409113
consolidating,13,279,5.63,918.76,0.29,402.28,29.0,0.97,0.7651647988615283
consolidation,13,785,6.67,886.45,0.12,306.54,29.0,0.97,0.6423724937104521
consoling,9,216,5.38,797.54,-0.01,221.4,24.0,0.71,0.6188661025132779
consomme,8,29,3.37,1171.0,1.16,269.33,3.0,0.09,0.9798988589870651
consonance,10,69,4.23,940.09,0.37,302.42,23.0,0.7,0.8634850448527356
consonant,9,371,5.92,838.63,0.29,310.29,27.0,0.79,0.6346217376940866
consonantal,11,19,2.94,976.8,1.12,430.52,5.0,0.17,0.9273716042794338
consonants,10,410,6.02,820.63,0.43,273.12,27.0,0.87,0.5982058905745724
consort,7,688,6.53,722.15,-0.16,232.54,26.0,0.76,0.3838021905415364
consorted,9,17,2.83,856.48,0.29,305.97,29.0,0.91,0.8606896902238825
consorting,10,31,3.43,792.69,0.18,261.23,29.0,0.88,0.7633605245101777
consortium,10,3655,8.2,839.61,0.13,274.19,18.0,0.56,0.42197148738278567
conspicious,11,10,2.3,776.1,-0.1,285.5,31.0,0.94,0.8136260831999187
conspicuous,11,508,6.23,882.59,0.35,414.94,32.0,1.0,0.6729435084241824
conspicuously,13,327,5.79,847.47,0.23,308.09,30.0,0.94,0.6587634367614545
conspiracies,12,873,6.77,1094.85,0.85,435.43,27.0,0.87,0.8713120378135244
conspiracy,10,13156,9.48,684.35,-0.19,191.52,34.0,1.0,0.11425376737567025
conspirator,11,149,5.0,851.0,0.22,280.06,32.0,0.97,0.7259281847983533
conspiratorial,14,246,5.51,1089.36,0.79,486.26,25.0,0.83,0.9120733907651648
conspirators,12,448,6.1,800.8,0.16,318.32,30.0,0.97,0.5571141775304312
conspire,8,493,6.2,693.07,-0.35,201.1,30.0,0.91,0.36710629971284087
conspired,9,350,5.86,730.56,-0.25,244.99,32.0,1.0,0.46303778811211915
conspires,9,39,3.66,773.78,-0.05,354.97,32.0,0.97,0.7241747350766181
constable,9,722,6.58,764.31,-0.06,299.0,32.0,0.97,0.45134812330055146
constables,10,95,4.55,809.68,0.17,318.49,28.0,0.88,0.7044547787857997
constancy,9,213,5.36,831.2,0.05,293.24,30.0,0.91,0.6700210922212905
constant,8,18068,9.8,651.59,-0.41,238.28,32.0,0.94,0.07461055627557114
constantine,11,1421,7.26,912.65,0.38,347.5,31.0,0.91,0.6319026200096567
constantinople,14,764,6.64,1056.88,0.6,382.83,25.0,0.81,0.8475515234682727
constantly,10,13504,9.51,732.48,-0.22,230.42,31.0,0.97,0.16108866356636425
constants,9,1687,7.43,823.61,0.01,349.35,31.0,0.97,0.4700007623694442
constellation,13,1187,7.08,869.97,0.33,309.39,33.0,0.94,0.5803664455795279
constellations,14,557,6.32,898.93,0.72,245.31,27.0,0.84,0.6890295036974918
consternate,11,0,0.0,1149.8,1.12,498.42,15.0,0.47,0.9953749587049885
consternation,13,242,5.49,926.29,0.88,357.74,21.0,0.72,0.782775533023303
constipate,10,6,1.79,880.04,0.32,295.16,26.0,0.9,0.9128611725242052
constipation,12,442,6.09,734.16,0.02,179.71,31.0,0.97,0.4469517928388097
constituencies,14,417,6.03,1015.32,1.22,284.83,19.0,0.7,0.8409189093034485
constituency,12,718,6.58,903.46,0.57,296.85,26.0,0.76,0.6747223704607253
constituent,11,963,6.87,936.61,0.48,353.32,31.0,0.94,0.6982287616578994
constituents,12,1756,7.47,954.7,0.59,458.48,27.0,0.84,0.6762216970343828
constitute,10,5130,8.54,775.23,-0.05,354.29,35.0,1.0,0.28992909964168634
constituted,11,958,6.86,819.77,0.07,289.46,31.0,0.97,0.5175472033747555
constitutes,11,4979,8.51,823.38,0.19,305.07,32.0,0.97,0.3660389824909151
constituting,12,368,5.91,908.9,0.27,421.61,31.0,0.94,0.7340093009072196
constitution,12,29036,10.28,728.63,-0.21,283.66,32.0,0.97,0.11364387182028411
constitutional,14,11622,9.36,760.2,-0.07,229.58,30.0,0.97,0.20436583568397246
constitutionalism,17,88,4.48,1141.27,1.13,373.96,26.0,0.93,0.9587558130670123
constitutionalist,17,35,3.56,1120.55,0.96,459.88,31.0,1.0,0.9668115168610709
constitutionalize,17,1,0.0,1094.68,0.98,309.75,22.0,0.88,0.9927574902797895
constitutions,13,810,6.7,932.33,0.27,412.66,33.0,1.0,0.7054966836929176
constrain,9,330,5.8,746.74,-0.08,289.08,31.0,0.94,0.49615003430662497
constrained,11,1248,7.13,777.31,-0.02,256.55,32.0,1.0,0.4191507204391248
constraining,12,147,4.99,834.28,0.3,279.51,29.0,0.94,0.7040481817488755
constraint,10,2174,7.68,839.93,0.15,231.81,30.0,0.91,0.4737617849609921
constrict,9,93,4.53,733.16,-0.18,227.74,31.0,0.94,0.5928184798353282
constricted,11,173,5.15,794.68,-0.03,291.37,31.0,0.97,0.6342659652867779
constricting,12,139,4.93,833.38,0.17,286.74,32.0,1.0,0.7073009580442683
constriction,12,146,4.98,839.63,0.28,273.14,30.0,0.88,0.7121292978577418
constrictions,13,29,3.37,1069.36,0.69,487.1,28.0,0.9,0.9561129323270057
constrictor,11,136,4.91,923.67,0.51,273.28,24.0,0.73,0.8132448984778023
constrictors,12,28,3.33,948.43,0.57,394.52,28.0,0.85,0.9027216589159106
construct,9,7754,8.96,693.88,-0.37,230.14,34.0,1.0,0.15285507356865136
constructed,11,19640,9.89,792.55,-0.17,331.66,33.0,0.97,0.20728825188686437
constructing,12,1572,7.36,726.06,-0.08,223.86,34.0,0.97,0.31651038093059897
construction,12,21131,9.96,644.12,-0.45,132.86,33.0,0.97,0.06304795303804224
constructional,14,73,4.29,885.7,0.44,269.21,30.0,0.94,0.81077990394145
constructions,13,554,6.32,750.74,-0.18,207.86,34.0,1.0,0.45338110848517194
constructive,12,4446,8.4,862.3,0.11,381.98,33.0,1.0,0.4428349978399532
constructively,14,279,5.63,897.16,0.3,394.83,32.0,0.97,0.7388122284058855
constructor,11,2185,7.69,794.34,-0.04,341.16,32.0,0.94,0.39533938146425757
construe,8,202,5.31,839.95,0.13,245.67,19.0,0.59,0.686513684531524
construed,9,2571,7.85,969.0,0.59,392.63,24.0,0.71,0.6656501740743564
construing,10,46,3.83,1086.29,0.86,467.13,17.0,0.57,0.9527839190871896
consul,6,500,6.21,724.92,-0.07,254.64,13.0,0.42,0.4187441234022007
consular,8,588,6.38,852.2,0.48,244.5,20.0,0.63,0.6161723971436558
consulate,9,2010,7.61,834.31,0.03,331.9,29.0,0.88,0.47061065792483037
consulship,10,13,2.56,1293.5,1.29,469.74,8.0,0.24,0.9953495463901807
consult,7,7290,8.89,617.69,-0.55,151.59,32.0,0.91,0.08739295062387233
consultant,10,17731,9.78,718.26,-0.26,286.3,31.0,0.94,0.13003481487128662
consultants,11,17285,9.76,682.63,-0.28,203.41,32.0,0.97,0.09997204645371147
consultation,12,2676,7.89,803.13,0.1,292.53,30.0,0.97,0.39086681405809254
consultations,13,698,6.55,866.75,0.13,263.96,32.0,0.91,0.6234149068638662
consultative,12,374,5.92,871.41,0.57,272.07,22.0,0.79,0.6820919417549745
consulted,9,1553,7.35,704.06,-0.31,216.4,34.0,1.0,0.28436380269878786
consulting,10,34546,10.45,758.44,-0.18,328.41,34.0,1.0,0.1323981601484079
consume,7,2830,7.95,667.52,-0.43,226.01,31.0,0.94,0.1884577266143173
consumed,8,2620,7.87,693.77,-0.3,263.89,31.0,0.97,0.22761810373306904
consumer,8,14613,9.59,717.26,-0.35,288.38,34.0,0.97,0.13997102996111915
consumers,9,6924,8.84,716.09,-0.33,287.63,32.0,0.97,0.18624685522604253
consumes,8,883,6.78,696.97,-0.23,303.5,31.0,0.91,0.32222815176234404
consuming,9,2796,7.94,804.88,-0.01,346.63,34.0,0.97,0.38873217961424106
consummate,10,737,6.6,906.93,0.33,463.13,27.0,0.82,0.6782292699041955
consummated,11,95,4.55,978.67,0.49,365.65,27.0,0.79,0.8788340829966201
consummately,12,7,1.95,1086.25,1.04,351.33,24.0,0.89,0.9792635511168712
consummation,12,136,4.91,960.65,0.6,405.44,26.0,0.81,0.8494828593936622
consumption,11,7032,8.86,665.31,-0.28,195.29,32.0,0.97,0.12917079616782293
consumptive,11,38,3.64,814.04,0.26,269.82,23.0,0.72,0.7744657060811669
contact,7,141845,11.86,650.76,-0.46,202.69,34.0,1.0,0.019338771568702194
contacted,9,8470,9.04,704.81,-0.4,249.14,32.0,0.97,0.1596909862519377
contacting,10,4811,8.48,744.5,-0.06,202.75,34.0,1.0,0.2498538791898554
contacts,8,10686,9.28,619.3,-0.62,257.01,33.0,1.0,0.07232344794287311
contagion,9,263,5.57,872.89,0.37,439.74,19.0,0.56,0.7119259993392798
contagious,10,690,6.54,716.52,0.0,196.06,33.0,0.97,0.3740438616553582
contain,7,25742,10.16,634.88,-0.49,231.92,33.0,1.0,0.05107875276358924
contained,9,13881,9.54,724.56,-0.3,256.88,32.0,1.0,0.15039007903229906
container,9,5355,8.59,655.79,-0.53,170.25,33.0,0.97,0.13486315468476023
containers,10,2068,7.63,745.03,-0.16,353.15,33.0,0.94,0.3219740286142665
containing,10,20558,9.93,726.68,-0.28,236.37,31.0,1.0,0.12998399024167112
containment,11,726,6.59,902.07,0.21,431.21,29.0,0.94,0.6717491296282179
contains,8,52018,10.86,687.53,-0.35,180.23,32.0,0.94,0.05877868415033925
contaminate,11,359,5.88,919.05,0.35,484.21,22.0,0.71,0.7483926710884095
contaminated,12,1317,7.18,888.81,0.46,280.47,31.0,0.97,0.6021702116845824
contaminating,13,186,5.23,1109.32,0.76,454.8,31.0,0.94,0.9287438692790526
contamination,13,1419,7.26,940.42,0.57,376.74,31.0,0.97,0.6723082005539884
contaminator,12,0,0.0,1054.21,0.83,340.79,28.0,0.88,0.9896826001880511
contemplate,11,955,6.86,853.44,0.1,369.64,34.0,1.0,0.573479708266626
contemplated,12,567,6.34,780.9,-0.1,316.44,31.0,0.97,0.5025285253233717
contemplates,12,94,4.54,925.23,0.43,359.16,30.0,0.94,0.8359380956011283
contemplating,13,1508,7.32,756.48,0.02,207.74,31.0,0.94,0.3670300627684176
contemplation,13,416,6.03,778.88,0.01,182.62,34.0,1.0,0.5285507356865137
contemplative,13,136,4.91,928.71,0.6,216.86,31.0,0.94,0.8189118446799319
contemporaries,14,547,6.3,1103.69,0.79,412.24,29.0,0.91,0.8950979644735839
contemporary,12,7606,8.94,739.47,-0.16,241.18,34.0,1.0,0.20815227059032806
contempt,8,2501,7.82,700.88,-0.4,285.08,33.0,0.97,0.24148052146069984
contemptible,12,216,5.38,933.64,0.43,467.67,22.0,0.81,0.7970572539452618
contemptuous,12,218,5.38,878.23,0.57,342.84,31.0,0.91,0.733348580722218
contend,7,2083,7.64,752.68,-0.14,211.94,31.0,0.97,0.3331300348148713
contended,9,369,5.91,712.82,-0.17,195.45,34.0,1.0,0.427765495158954
contender,9,1090,6.99,711.87,-0.27,182.79,31.0,0.97,0.3269040176869711
contending,10,326,5.79,842.3,-0.04,363.96,30.0,0.88,0.6505552590785495
contends,8,476,6.17,817.37,0.03,406.77,30.0,0.94,0.5786129958577927
content,7,33314,10.41,656.76,-0.54,208.86,34.0,1.0,0.05517013544763792
contented,9,335,5.81,764.23,-0.16,334.54,31.0,1.0,0.5247388884653503
contentedly,11,130,4.87,755.5,0.08,333.56,20.0,0.67,0.5982313028893802
contenting,10,12,2.48,790.52,0.07,214.87,33.0,0.97,0.8184290106985845
contention,10,3054,8.02,853.88,0.17,331.92,32.0,0.97,0.4644862900561612
contentions,11,189,5.24,770.38,-0.11,343.76,32.0,0.97,0.5881934385403166
contentious,11,461,6.13,765.77,0.14,253.11,30.0,0.94,0.4967599298620111
contentment,11,316,5.76,858.52,0.22,287.52,29.0,0.91,0.6772636019415008
contents,8,22548,10.02,633.44,-0.45,237.27,34.0,1.0,0.054306116744174224
contest,7,10921,9.3,593.58,-0.69,115.26,33.0,0.97,0.05509389850321466
contestant,10,445,6.1,746.03,-0.05,255.08,30.0,0.94,0.465756905796549
contestants,11,824,6.71,809.53,0.08,258.99,30.0,0.97,0.5150313842087876
contested,9,941,6.85,811.0,0.01,386.21,34.0,1.0,0.5043073873599146
contests,8,2149,7.67,640.74,-0.51,209.59,34.0,1.0,0.17552285837716958
context,7,24912,10.12,610.78,-0.58,191.93,32.0,0.94,0.039795684988945645
contexts,8,1461,7.29,630.87,-0.52,138.82,31.0,0.94,0.18934715763258875
contiguity,10,27,3.3,908.25,0.48,432.48,20.0,0.63,0.8791136184595055
contiguous,10,932,6.84,901.42,0.2,511.19,26.0,0.84,0.649970775837971
continence,10,35,3.56,778.79,0.26,275.26,28.0,0.9,0.7374145510914589
continent,9,3662,8.21,787.66,-0.1,297.43,29.0,0.94,0.3370943559248812
continental,11,5980,8.7,780.91,-0.06,209.16,33.0,0.94,0.28487204899494295
continents,10,1047,6.95,739.91,-0.15,236.41,33.0,1.0,0.37432339711824353
contingencies,13,183,5.21,1108.76,0.93,430.51,29.0,0.88,0.9289979924271302
contingency,11,1277,7.15,832.6,0.27,301.97,30.0,0.94,0.5120327310614724
contingent,10,1538,7.34,782.07,0.09,279.11,28.0,0.9,0.4079184772940967
contingents,11,53,3.97,805.07,0.12,297.68,28.0,0.88,0.7414296968310844
continual,9,1688,7.43,892.71,0.11,434.91,31.0,0.94,0.585448908541079
continually,11,5188,8.55,792.91,0.0,407.37,32.0,1.0,0.31549388833828873
continuance,11,312,5.74,817.7,0.33,283.39,27.0,0.79,0.6185357424207771
continuation,12,2277,7.73,897.63,0.51,399.23,30.0,0.97,0.5651190566948744
continue,8,55897,10.93,624.18,-0.55,170.03,33.0,1.0,0.027369063047953036
continued,9,24928,10.12,671.09,-0.46,238.6,33.0,0.97,0.07562704886788138
continues,9,16412,9.71,682.74,-0.41,235.16,31.0,1.0,0.10256410256410256
continuing,10,12619,9.44,724.2,-0.03,223.28,30.0,0.88,0.15661609616019923
continuities,12,10,2.3,1064.64,0.88,533.03,25.0,0.83,0.9704963025081955
continuity,10,3662,8.21,725.77,-0.16,244.53,31.0,0.94,0.24522883789484384
continuous,10,8212,9.01,782.24,-0.03,324.03,33.0,1.0,0.26070493761276714
continuously,12,4966,8.51,751.22,-0.2,256.61,32.0,0.94,0.2568168534471805
continuum,9,3863,8.26,895.75,0.3,539.43,20.0,0.65,0.5125155650428197
contort,7,69,4.23,806.63,0.28,300.01,16.0,0.47,0.7248608675764275
contorted,9,259,5.56,921.62,0.49,313.05,26.0,0.79,0.7732459149703946
contortion,10,28,3.33,995.48,0.74,359.67,23.0,0.72,0.9258468653909685
contour,7,1656,7.41,715.81,-0.31,180.28,31.0,0.91,0.2969683108434347
contouring,10,76,4.33,847.41,0.09,298.07,27.0,0.79,0.7679855658051892
contours,8,816,6.7,761.96,-0.08,244.67,28.0,0.88,0.43518589108281874
contraband,10,355,5.87,898.33,0.28,326.72,30.0,0.94,0.72336154100277
contrabass,10,74,4.3,851.91,0.64,363.33,11.0,0.34,0.774973952377322
contraception,13,755,6.63,904.37,0.48,367.27,30.0,0.94,0.6718253665726411
contraceptive,13,394,5.98,889.0,0.42,256.1,32.0,0.97,0.7020914335086783
contraceptives,14,301,5.71,911.35,0.56,292.03,31.0,0.94,0.7513659119209168
contract,8,47097,10.76,660.91,-0.48,240.63,32.0,0.97,0.04645371146857767
contracted,10,2135,7.67,702.64,-0.28,275.45,36.0,1.0,0.25541917613275394
contractile,11,21,3.04,938.83,0.44,286.72,23.0,0.74,0.9063810322482275
contracting,11,3456,8.15,712.24,-0.33,192.25,34.0,1.0,0.2314299509542324
contraction,11,1299,7.17,737.52,-0.15,199.29,33.0,0.97,0.3503849965693375
contractor,10,3771,8.24,793.32,-0.07,397.09,31.0,0.94,0.3432949607379736
contractors,11,3538,8.17,788.42,-0.04,263.12,31.0,1.0,0.3419989326827781
contracts,9,8182,9.01,673.09,-0.43,208.75,33.0,0.97,0.12840842672359026
contractual,11,738,6.6,1118.08,0.83,386.83,25.0,0.76,0.8932682778074255
contradict,10,2475,7.81,817.53,-0.06,276.86,30.0,0.91,0.42199689969759346
contradicted,12,832,6.72,905.73,0.48,346.71,30.0,0.97,0.6664887804630124
contradiction,13,3225,8.08,842.29,0.25,349.85,34.0,1.0,0.43950598460013723
contradictions,14,1423,7.26,857.26,0.24,403.46,34.0,1.0,0.5425783334603949
contradictorily,15,7,1.95,946.3,0.62,367.57,20.0,0.77,0.9384767858504232
contradictory,13,2019,7.61,930.91,0.21,421.2,33.0,1.0,0.6294376254733044
contradicts,11,1448,7.28,890.97,0.29,355.73,32.0,1.0,0.5962491423343752
contradistinction,17,27,3.3,1066.5,1.0,268.43,6.0,0.33,0.956494117049122
contraption,11,351,5.86,920.37,0.54,329.56,27.0,0.84,0.7517979212726488
contraptions,12,121,4.8,985.71,0.59,449.65,31.0,0.91,0.8731163121648751
contrarily,10,30,3.4,980.94,0.47,290.57,17.0,0.53,0.9168254936342152
contrary,8,12919,9.47,789.55,-0.11,389.92,33.0,0.97,0.23465731493481742
contrast,8,9170,9.12,596.88,-0.56,169.94,34.0,1.0,0.06332748850092755
contrasted,10,450,6.11,768.26,-0.03,244.85,31.0,0.97,0.5031130085639501
contrasting,11,528,6.27,730.0,-0.21,217.92,33.0,0.97,0.42141241645701505
contrasts,9,552,6.31,620.84,-0.55,187.36,32.0,0.97,0.24868491270869864
contribute,10,13098,9.48,701.59,-0.18,167.89,34.0,1.0,0.13049223653782624
contributed,11,8164,9.01,834.36,0.17,345.47,33.0,1.0,0.3391527534243094
contributes,11,1768,7.48,802.28,0.07,245.89,32.0,1.0,0.4288836370104953
contributing,12,4445,8.4,813.42,0.09,279.42,33.0,0.97,0.3603974486035933
contribution,12,8370,9.03,784.06,-0.18,268.95,33.0,0.97,0.2616451932606541
contributions,13,11207,9.32,794.32,0.0,266.73,31.0,0.94,0.2528779446519783
contributor,11,2258,7.72,780.79,0.09,260.36,34.0,1.0,0.3701811898045793
contributors,12,5058,8.53,744.32,-0.15,278.67,34.0,1.0,0.24581332113542223
contributory,12,148,5.0,879.03,0.37,290.39,29.0,0.97,0.7606414068257478
contrite,8,79,4.37,812.25,0.17,363.78,20.0,0.63,0.72211633757719
contrition,10,93,4.53,845.47,0.18,333.8,15.0,0.5,0.7523569921984193
contrivance,11,212,5.36,866.4,0.48,448.35,15.0,0.47,0.7192447460039135
contrivances,12,38,3.64,849.38,0.32,319.46,16.0,0.52,0.8114152118116439
contrive,8,109,4.69,730.96,-0.1,276.98,28.0,0.85,0.5743183146552819
contrived,9,875,6.77,729.38,-0.05,217.6,24.0,0.75,0.3736880892480496
contriving,10,37,3.61,864.54,0.31,385.74,28.0,0.85,0.828263576529186
control,7,152951,11.94,614.29,-0.56,223.58,34.0,1.0,0.011156006200604814
controlled,10,14683,9.59,680.06,-0.34,267.07,34.0,1.0,0.10596935274834185
controller,10,31092,10.34,662.06,-0.45,212.31,33.0,1.0,0.061269091001499326
controllers,11,8579,9.06,810.47,0.07,319.23,34.0,1.0,0.2985692866763233
controlling,11,5486,8.61,710.63,-0.29,231.69,35.0,1.0,0.19486162994587178
controls,8,17007,9.74,651.97,-0.46,223.03,35.0,1.0,0.07722802470076999
controversial,13,4834,8.48,754.88,-0.08,305.71,33.0,0.94,0.2644151355746995
controversialists,17,1,0.0,1197.06,1.33,349.58,17.0,0.68,0.9969251099082616
controversies,13,481,6.18,945.68,0.49,303.59,28.0,0.85,0.7603872836776702
controversy,11,4452,8.4,675.59,-0.25,253.39,29.0,0.94,0.1680770501384971
controvert,10,8,2.08,906.92,0.54,396.22,24.0,0.83,0.9172320906711392
